date_only,total_violent_crimes,stadium_crimes,gameday,bears_win,home_team,away_team,result,is_game_day,year,month
2015-03-31,192,5.0,,,,,,False,2015,3
2015-04-01,223,5.0,,,,,,False,2015,4
2015-04-02,204,5.0,,,,,,False,2015,4
2015-04-03,176,1.0,,,,,,False,2015,4
2015-04-04,187,6.0,,,,,,False,2015,4
2015-04-05,219,6.0,,,,,,False,2015,4
2015-04-06,159,4.0,,,,,,False,2015,4
2015-04-07,108,6.0,,,,,,False,2015,4
2015-04-08,138,3.0,,,,,,False,2015,4
2015-04-09,143,2.0,,,,,,False,2015,4
2015-04-10,146,3.0,,,,,,False,2015,4
2015-04-11,194,7.0,,,,,,False,2015,4
2015-04-12,228,4.0,,,,,,False,2015,4
2015-04-13,188,3.0,,,,,,False,2015,4
2015-04-14,207,8.0,,,,,,False,2015,4
2015-04-15,189,6.0,,,,,,False,2015,4
2015-04-16,180,6.0,,,,,,False,2015,4
2015-04-17,195,7.0,,,,,,False,2015,4
2015-04-18,202,4.0,,,,,,False,2015,4
2015-04-19,204,3.0,,,,,,False,2015,4
2015-04-20,182,3.0,,,,,,False,2015,4
2015-04-21,155,7.0,,,,,,False,2015,4
2015-04-22,177,5.0,,,,,,False,2015,4
2015-04-23,185,9.0,,,,,,False,2015,4
2015-04-24,205,7.0,,,,,,False,2015,4
2015-04-25,176,9.0,,,,,,False,2015,4
2015-04-26,227,12.0,,,,,,False,2015,4
2015-04-27,202,5.0,,,,,,False,2015,4
2015-04-28,198,8.0,,,,,,False,2015,4
2015-04-29,191,8.0,,,,,,False,2015,4
2015-04-30,157,0.0,,,,,,False,2015,4
2015-05-01,226,7.0,,,,,,False,2015,5
2015-05-02,222,6.0,,,,,,False,2015,5
2015-05-03,263,6.0,,,,,,False,2015,5
2015-05-04,241,5.0,,,,,,False,2015,5
2015-05-05,174,5.0,,,,,,False,2015,5
2015-05-06,171,5.0,,,,,,False,2015,5
2015-05-07,249,2.0,,,,,,False,2015,5
2015-05-08,221,4.0,,,,,,False,2015,5
2015-05-09,195,2.0,,,,,,False,2015,5
2015-05-10,207,4.0,,,,,,False,2015,5
2015-05-11,210,7.0,,,,,,False,2015,5
2015-05-12,194,4.0,,,,,,False,2015,5
2015-05-13,198,5.0,,,,,,False,2015,5
2015-05-14,183,11.0,,,,,,False,2015,5
2015-05-15,237,6.0,,,,,,False,2015,5
2015-05-16,275,8.0,,,,,,False,2015,5
2015-05-17,263,2.0,,,,,,False,2015,5
2015-05-18,210,7.0,,,,,,False,2015,5
2015-05-19,184,6.0,,,,,,False,2015,5
2015-05-20,197,2.0,,,,,,False,2015,5
2015-05-21,189,7.0,,,,,,False,2015,5
2015-05-22,208,5.0,,,,,,False,2015,5
2015-05-23,209,5.0,,,,,,False,2015,5
2015-05-24,221,8.0,,,,,,False,2015,5
2015-05-25,229,7.0,,,,,,False,2015,5
2015-05-26,224,10.0,,,,,,False,2015,5
2015-05-27,193,4.0,,,,,,False,2015,5
2015-05-28,229,7.0,,,,,,False,2015,5
2015-05-29,210,6.0,,,,,,False,2015,5
2015-05-30,196,8.0,,,,,,False,2015,5
2015-05-31,186,5.0,,,,,,False,2015,5
2015-06-01,212,4.0,,,,,,False,2015,6
2015-06-02,215,7.0,,,,,,False,2015,6
2015-06-03,191,7.0,,,,,,False,2015,6
2015-06-04,168,8.0,,,,,,False,2015,6
2015-06-05,190,7.0,,,,,,False,2015,6
2015-06-06,194,7.0,,,,,,False,2015,6
2015-06-07,222,0.0,,,,,,False,2015,6
2015-06-08,179,4.0,,,,,,False,2015,6
2015-06-09,178,6.0,,,,,,False,2015,6
2015-06-10,205,6.0,,,,,,False,2015,6
2015-06-11,186,9.0,,,,,,False,2015,6
2015-06-12,218,9.0,,,,,,False,2015,6
2015-06-13,237,10.0,,,,,,False,2015,6
2015-06-14,234,6.0,,,,,,False,2015,6
2015-06-15,178,2.0,,,,,,False,2015,6
2015-06-16,237,12.0,,,,,,False,2015,6
2015-06-17,195,4.0,,,,,,False,2015,6
2015-06-18,195,4.0,,,,,,False,2015,6
2015-06-19,188,3.0,,,,,,False,2015,6
2015-06-20,234,1.0,,,,,,False,2015,6
2015-06-21,316,6.0,,,,,,False,2015,6
2015-06-22,214,6.0,,,,,,False,2015,6
2015-06-23,200,7.0,,,,,,False,2015,6
2015-06-24,182,8.0,,,,,,False,2015,6
2015-06-25,192,7.0,,,,,,False,2015,6
2015-06-26,200,6.0,,,,,,False,2015,6
2015-06-27,196,5.0,,,,,,False,2015,6
2015-06-28,263,6.0,,,,,,False,2015,6
2015-06-29,193,5.0,,,,,,False,2015,6
2015-06-30,192,4.0,,,,,,False,2015,6
2015-07-01,175,1.0,,,,,,False,2015,7
2015-07-02,176,10.0,,,,,,False,2015,7
2015-07-03,191,12.0,,,,,,False,2015,7
2015-07-04,245,10.0,,,,,,False,2015,7
2015-07-05,306,12.0,,,,,,False,2015,7
2015-07-06,201,14.0,,,,,,False,2015,7
2015-07-07,163,3.0,,,,,,False,2015,7
2015-07-08,152,9.0,,,,,,False,2015,7
2015-07-09,153,8.0,,,,,,False,2015,7
2015-07-10,151,7.0,,,,,,False,2015,7
2015-07-11,236,8.0,,,,,,False,2015,7
2015-07-12,244,6.0,,,,,,False,2015,7
2015-07-13,182,6.0,,,,,,False,2015,7
2015-07-14,168,5.0,,,,,,False,2015,7
2015-07-15,176,6.0,,,,,,False,2015,7
2015-07-16,149,3.0,,,,,,False,2015,7
2015-07-17,182,8.0,,,,,,False,2015,7
2015-07-18,246,8.0,,,,,,False,2015,7
2015-07-19,243,5.0,,,,,,False,2015,7
2015-07-20,191,9.0,,,,,,False,2015,7
2015-07-21,201,11.0,,,,,,False,2015,7
2015-07-22,197,6.0,,,,,,False,2015,7
2015-07-23,197,13.0,,,,,,False,2015,7
2015-07-24,198,4.0,,,,,,False,2015,7
2015-07-25,234,14.0,,,,,,False,2015,7
2015-07-26,258,4.0,,,,,,False,2015,7
2015-07-27,210,8.0,,,,,,False,2015,7
2015-07-28,202,3.0,,,,,,False,2015,7
2015-07-29,197,9.0,,,,,,False,2015,7
2015-07-30,195,4.0,,,,,,False,2015,7
2015-07-31,198,12.0,,,,,,False,2015,7
2015-08-01,235,7.0,,,,,,False,2015,8
2015-08-02,248,12.0,,,,,,False,2015,8
2015-08-03,184,6.0,,,,,,False,2015,8
2015-08-04,202,7.0,,,,,,False,2015,8
2015-08-05,183,3.0,,,,,,False,2015,8
2015-08-06,189,6.0,,,,,,False,2015,8
2015-08-07,215,6.0,,,,,,False,2015,8
2015-08-08,239,11.0,,,,,,False,2015,8
2015-08-09,221,6.0,,,,,,False,2015,8
2015-08-10,214,3.0,,,,,,False,2015,8
2015-08-11,197,7.0,,,,,,False,2015,8
2015-08-12,194,5.0,,,,,,False,2015,8
2015-08-13,223,12.0,,,,,,False,2015,8
2015-08-14,189,2.0,,,,,,False,2015,8
2015-08-15,229,7.0,,,,,,False,2015,8
2015-08-16,284,11.0,,,,,,False,2015,8
2015-08-17,188,4.0,,,,,,False,2015,8
2015-08-18,179,6.0,,,,,,False,2015,8
2015-08-19,191,8.0,,,,,,False,2015,8
2015-08-20,164,2.0,,,,,,False,2015,8
2015-08-21,189,3.0,,,,,,False,2015,8
2015-08-22,241,6.0,,,,,,False,2015,8
2015-08-23,241,5.0,,,,,,False,2015,8
2015-08-24,168,9.0,,,,,,False,2015,8
2015-08-25,172,6.0,,,,,,False,2015,8
2015-08-26,149,2.0,,,,,,False,2015,8
2015-08-27,151,6.0,,,,,,False,2015,8
2015-08-28,169,7.0,,,,,,False,2015,8
2015-08-29,221,8.0,,,,,,False,2015,8
2015-08-30,210,5.0,,,,,,False,2015,8
2015-08-31,179,10.0,,,,,,False,2015,8
2015-09-01,200,8.0,,,,,,False,2015,9
2015-09-02,181,10.0,,,,,,False,2015,9
2015-09-03,214,3.0,,,,,,False,2015,9
2015-09-04,180,3.0,,,,,,False,2015,9
2015-09-05,216,1.0,,,,,,False,2015,9
2015-09-06,254,6.0,,,,,,False,2015,9
2015-09-07,230,4.0,,,,,,False,2015,9
2015-09-08,160,0.0,,,,,,False,2015,9
2015-09-09,163,2.0,,,,,,False,2015,9
2015-09-10,153,5.0,,,,,,False,2015,9
2015-09-11,149,6.0,,,,,,False,2015,9
2015-09-12,198,2.0,,,,,,False,2015,9
2015-09-13,219,7.0,2015-09-13,0.0,CHI,GB,-8.0,True,2015,9
2015-09-14,204,9.0,,,,,,False,2015,9
2015-09-15,176,6.0,,,,,,False,2015,9
2015-09-16,194,9.0,,,,,,False,2015,9
2015-09-17,186,5.0,,,,,,False,2015,9
2015-09-18,175,3.0,,,,,,False,2015,9
2015-09-19,217,6.0,,,,,,False,2015,9
2015-09-20,254,10.0,2015-09-20,0.0,CHI,ARI,-25.0,True,2015,9
2015-09-21,203,6.0,,,,,,False,2015,9
2015-09-22,193,5.0,,,,,,False,2015,9
2015-09-23,202,16.0,,,,,,False,2015,9
2015-09-24,182,9.0,,,,,,False,2015,9
2015-09-25,204,5.0,,,,,,False,2015,9
2015-09-26,228,5.0,,,,,,False,2015,9
2015-09-27,234,9.0,2015-09-27,0.0,SEA,CHI,26.0,True,2015,9
2015-09-28,192,4.0,,,,,,False,2015,9
2015-09-29,153,5.0,,,,,,False,2015,9
2015-09-30,136,6.0,,,,,,False,2015,9
2015-10-01,158,5.0,,,,,,False,2015,10
2015-10-02,171,6.0,,,,,,False,2015,10
2015-10-03,149,2.0,,,,,,False,2015,10
2015-10-04,172,5.0,2015-10-04,1.0,CHI,OAK,2.0,True,2015,10
2015-10-05,171,5.0,,,,,,False,2015,10
2015-10-06,170,5.0,,,,,,False,2015,10
2015-10-07,188,7.0,,,,,,False,2015,10
2015-10-08,195,7.0,,,,,,False,2015,10
2015-10-09,168,4.0,,,,,,False,2015,10
2015-10-10,172,2.0,,,,,,False,2015,10
2015-10-11,236,9.0,2015-10-11,1.0,KC,CHI,-1.0,True,2015,10
2015-10-12,190,5.0,,,,,,False,2015,10
2015-10-13,192,12.0,,,,,,False,2015,10
2015-10-14,168,5.0,,,,,,False,2015,10
2015-10-15,161,8.0,,,,,,False,2015,10
2015-10-16,162,5.0,,,,,,False,2015,10
2015-10-17,180,6.0,,,,,,False,2015,10
2015-10-18,197,4.0,2015-10-18,0.0,DET,CHI,3.0,True,2015,10
2015-10-19,183,3.0,,,,,,False,2015,10
2015-10-20,162,4.0,,,,,,False,2015,10
2015-10-21,186,12.0,,,,,,False,2015,10
2015-10-22,178,9.0,,,,,,False,2015,10
2015-10-23,177,5.0,,,,,,False,2015,10
2015-10-24,215,3.0,,,,,,False,2015,10
2015-10-25,200,5.0,,,,,,False,2015,10
2015-10-26,188,2.0,,,,,,False,2015,10
2015-10-27,155,6.0,,,,,,False,2015,10
2015-10-28,144,5.0,,,,,,False,2015,10
2015-10-29,151,5.0,,,,,,False,2015,10
2015-10-30,153,3.0,,,,,,False,2015,10
2015-10-31,193,5.0,,,,,,False,2015,10
2015-11-01,241,7.0,2015-11-01,0.0,CHI,MIN,-3.0,True,2015,11
2015-11-02,206,3.0,,,,,,False,2015,11
2015-11-03,194,2.0,,,,,,False,2015,11
2015-11-04,182,11.0,,,,,,False,2015,11
2015-11-05,183,8.0,,,,,,False,2015,11
2015-11-06,163,4.0,,,,,,False,2015,11
2015-11-07,171,1.0,,,,,,False,2015,11
2015-11-08,183,5.0,,,,,,False,2015,11
2015-11-09,154,5.0,2015-11-09,1.0,SD,CHI,-3.0,True,2015,11
2015-11-10,166,7.0,,,,,,False,2015,11
2015-11-11,136,2.0,,,,,,False,2015,11
2015-11-12,118,11.0,,,,,,False,2015,11
2015-11-13,146,7.0,,,,,,False,2015,11
2015-11-14,161,2.0,,,,,,False,2015,11
2015-11-15,174,6.0,2015-11-15,1.0,STL,CHI,-24.0,True,2015,11
2015-11-16,162,8.0,,,,,,False,2015,11
2015-11-17,147,6.0,,,,,,False,2015,11
2015-11-18,160,6.0,,,,,,False,2015,11
2015-11-19,135,2.0,,,,,,False,2015,11
2015-11-20,154,4.0,,,,,,False,2015,11
2015-11-21,144,5.0,,,,,,False,2015,11
2015-11-22,138,2.0,2015-11-22,0.0,CHI,DEN,-2.0,True,2015,11
2015-11-23,159,9.0,,,,,,False,2015,11
2015-11-24,136,6.0,,,,,,False,2015,11
2015-11-25,136,10.0,,,,,,False,2015,11
2015-11-26,184,6.0,2015-11-26,1.0,GB,CHI,-4.0,True,2015,11
2015-11-27,134,5.0,,,,,,False,2015,11
2015-11-28,169,5.0,,,,,,False,2015,11
2015-11-29,155,3.0,,,,,,False,2015,11
2015-11-30,136,6.0,,,,,,False,2015,11
2015-12-01,152,7.0,,,,,,False,2015,12
2015-12-02,150,5.0,,,,,,False,2015,12
2015-12-03,162,8.0,,,,,,False,2015,12
2015-12-04,155,7.0,,,,,,False,2015,12
2015-12-05,193,3.0,,,,,,False,2015,12
2015-12-06,164,4.0,2015-12-06,0.0,CHI,SF,-6.0,True,2015,12
2015-12-07,149,7.0,,,,,,False,2015,12
2015-12-08,153,8.0,,,,,,False,2015,12
2015-12-09,151,4.0,,,,,,False,2015,12
2015-12-10,161,6.0,,,,,,False,2015,12
2015-12-11,162,4.0,,,,,,False,2015,12
2015-12-12,205,7.0,,,,,,False,2015,12
2015-12-13,184,8.0,2015-12-13,0.0,CHI,WAS,-3.0,True,2015,12
2015-12-14,168,5.0,,,,,,False,2015,12
2015-12-15,157,3.0,,,,,,False,2015,12
2015-12-16,151,4.0,,,,,,False,2015,12
2015-12-17,142,7.0,,,,,,False,2015,12
2015-12-18,146,6.0,,,,,,False,2015,12
2015-12-19,156,0.0,,,,,,False,2015,12
2015-12-20,176,3.0,2015-12-20,0.0,MIN,CHI,21.0,True,2015,12
2015-12-21,151,12.0,,,,,,False,2015,12
2015-12-22,142,4.0,,,,,,False,2015,12
2015-12-23,143,7.0,,,,,,False,2015,12
2015-12-24,185,8.0,,,,,,False,2015,12
2015-12-25,170,3.0,,,,,,False,2015,12
2015-12-26,174,2.0,,,,,,False,2015,12
2015-12-27,165,2.0,2015-12-27,1.0,TB,CHI,-5.0,True,2015,12
2015-12-28,117,6.0,,,,,,False,2015,12
2015-12-29,134,3.0,,,,,,False,2015,12
2015-12-30,166,1.0,,,,,,False,2015,12
2015-12-31,138,1.0,,,,,,False,2015,12
2016-01-01,273,6.0,,,,,,False,2016,1
2016-01-02,132,4.0,,,,,,False,2016,1
2016-01-03,164,12.0,2016-01-03,0.0,CHI,DET,-4.0,True,2016,1
2016-01-04,144,5.0,,,,,,False,2016,1
2016-01-05,158,9.0,,,,,,False,2016,1
2016-01-06,144,2.0,,,,,,False,2016,1
2016-01-07,160,6.0,,,,,,False,2016,1
2016-01-08,166,4.0,,,,,,False,2016,1
2016-01-09,174,8.0,,,,,,False,2016,1
2016-01-10,158,8.0,,,,,,False,2016,1
2016-01-11,128,11.0,,,,,,False,2016,1
2016-01-12,116,2.0,,,,,,False,2016,1
2016-01-13,135,4.0,,,,,,False,2016,1
2016-01-14,181,4.0,,,,,,False,2016,1
2016-01-15,190,11.0,,,,,,False,2016,1
2016-01-16,166,7.0,,,,,,False,2016,1
2016-01-17,168,5.0,,,,,,False,2016,1
2016-01-18,111,0.0,,,,,,False,2016,1
2016-01-19,130,7.0,,,,,,False,2016,1
2016-01-20,148,6.0,,,,,,False,2016,1
2016-01-21,139,4.0,,,,,,False,2016,1
2016-01-22,146,3.0,,,,,,False,2016,1
2016-01-23,177,3.0,,,,,,False,2016,1
2016-01-24,174,5.0,,,,,,False,2016,1
2016-01-25,194,7.0,,,,,,False,2016,1
2016-01-26,147,7.0,,,,,,False,2016,1
2016-01-27,160,7.0,,,,,,False,2016,1
2016-01-28,152,9.0,,,,,,False,2016,1
2016-01-29,157,0.0,,,,,,False,2016,1
2016-01-30,206,4.0,,,,,,False,2016,1
2016-01-31,200,1.0,,,,,,False,2016,1
2016-02-01,172,2.0,,,,,,False,2016,2
2016-02-02,139,3.0,,,,,,False,2016,2
2016-02-03,160,9.0,,,,,,False,2016,2
2016-02-04,180,5.0,,,,,,False,2016,2
2016-02-05,153,8.0,,,,,,False,2016,2
2016-02-06,177,4.0,,,,,,False,2016,2
2016-02-07,169,5.0,,,,,,False,2016,2
2016-02-08,135,4.0,,,,,,False,2016,2
2016-02-09,140,6.0,,,,,,False,2016,2
2016-02-10,141,4.0,,,,,,False,2016,2
2016-02-11,137,3.0,,,,,,False,2016,2
2016-02-12,132,3.0,,,,,,False,2016,2
2016-02-13,151,7.0,,,,,,False,2016,2
2016-02-14,161,4.0,,,,,,False,2016,2
2016-02-15,145,4.0,,,,,,False,2016,2
2016-02-16,166,2.0,,,,,,False,2016,2
2016-02-17,183,4.0,,,,,,False,2016,2
2016-02-18,159,0.0,,,,,,False,2016,2
2016-02-19,160,8.0,,,,,,False,2016,2
2016-02-20,218,7.0,,,,,,False,2016,2
2016-02-21,224,5.0,,,,,,False,2016,2
2016-02-22,172,5.0,,,,,,False,2016,2
2016-02-23,164,4.0,,,,,,False,2016,2
2016-02-24,152,2.0,,,,,,False,2016,2
2016-02-25,162,6.0,,,,,,False,2016,2
2016-02-26,196,3.0,,,,,,False,2016,2
2016-02-27,181,4.0,,,,,,False,2016,2
2016-02-28,187,10.0,,,,,,False,2016,2
2016-02-29,169,4.0,,,,,,False,2016,2
2016-03-01,153,5.0,,,,,,False,2016,3
2016-03-02,153,8.0,,,,,,False,2016,3
2016-03-03,138,2.0,,,,,,False,2016,3
2016-03-04,161,3.0,,,,,,False,2016,3
2016-03-05,184,5.0,,,,,,False,2016,3
2016-03-06,186,4.0,,,,,,False,2016,3
2016-03-07,198,4.0,,,,,,False,2016,3
2016-03-08,200,3.0,,,,,,False,2016,3
2016-03-09,221,8.0,,,,,,False,2016,3
2016-03-10,169,3.0,,,,,,False,2016,3
2016-03-11,189,9.0,,,,,,False,2016,3
2016-03-12,231,13.0,,,,,,False,2016,3
2016-03-13,191,7.0,,,,,,False,2016,3
2016-03-14,175,5.0,,,,,,False,2016,3
2016-03-15,192,6.0,,,,,,False,2016,3
2016-03-16,210,8.0,,,,,,False,2016,3
2016-03-17,191,12.0,,,,,,False,2016,3
2016-03-18,197,11.0,,,,,,False,2016,3
2016-03-19,183,2.0,,,,,,False,2016,3
2016-03-20,209,4.0,,,,,,False,2016,3
2016-03-21,191,9.0,,,,,,False,2016,3
2016-03-22,220,10.0,,,,,,False,2016,3
2016-03-23,187,2.0,,,,,,False,2016,3
2016-03-24,179,6.0,,,,,,False,2016,3
2016-03-25,171,5.0,,,,,,False,2016,3
2016-03-26,214,5.0,,,,,,False,2016,3
2016-03-27,201,14.0,,,,,,False,2016,3
2016-03-28,207,2.0,,,,,,False,2016,3
2016-03-29,197,1.0,,,,,,False,2016,3
2016-03-30,211,6.0,,,,,,False,2016,3
2016-03-31,246,6.0,,,,,,False,2016,3
2016-04-01,182,4.0,,,,,,False,2016,4
2016-04-02,165,2.0,,,,,,False,2016,4
2016-04-03,214,8.0,,,,,,False,2016,4
2016-04-04,150,8.0,,,,,,False,2016,4
2016-04-05,155,5.0,,,,,,False,2016,4
2016-04-06,187,4.0,,,,,,False,2016,4
2016-04-07,182,6.0,,,,,,False,2016,4
2016-04-08,133,6.0,,,,,,False,2016,4
2016-04-09,174,7.0,,,,,,False,2016,4
2016-04-10,184,3.0,,,,,,False,2016,4
2016-04-11,166,6.0,,,,,,False,2016,4
2016-04-12,167,3.0,,,,,,False,2016,4
2016-04-13,209,10.0,,,,,,False,2016,4
2016-04-14,177,5.0,,,,,,False,2016,4
2016-04-15,177,3.0,,,,,,False,2016,4
2016-04-16,231,7.0,,,,,,False,2016,4
2016-04-17,221,9.0,,,,,,False,2016,4
2016-04-18,185,7.0,,,,,,False,2016,4
2016-04-19,202,4.0,,,,,,False,2016,4
2016-04-20,164,8.0,,,,,,False,2016,4
2016-04-21,185,4.0,,,,,,False,2016,4
2016-04-22,178,7.0,,,,,,False,2016,4
2016-04-23,207,8.0,,,,,,False,2016,4
2016-04-24,242,4.0,,,,,,False,2016,4
2016-04-25,221,8.0,,,,,,False,2016,4
2016-04-26,174,8.0,,,,,,False,2016,4
2016-04-27,182,4.0,,,,,,False,2016,4
2016-04-28,187,5.0,,,,,,False,2016,4
2016-04-29,203,9.0,,,,,,False,2016,4
2016-04-30,170,5.0,,,,,,False,2016,4
2016-05-01,204,5.0,,,,,,False,2016,5
2016-05-02,193,6.0,,,,,,False,2016,5
2016-05-03,196,6.0,,,,,,False,2016,5
2016-05-04,190,6.0,,,,,,False,2016,5
2016-05-05,162,4.0,,,,,,False,2016,5
2016-05-06,219,6.0,,,,,,False,2016,5
2016-05-07,226,9.0,,,,,,False,2016,5
2016-05-08,253,5.0,,,,,,False,2016,5
2016-05-09,210,12.0,,,,,,False,2016,5
2016-05-10,194,4.0,,,,,,False,2016,5
2016-05-11,199,9.0,,,,,,False,2016,5
2016-05-12,194,4.0,,,,,,False,2016,5
2016-05-13,203,4.0,,,,,,False,2016,5
2016-05-14,189,4.0,,,,,,False,2016,5
2016-05-15,231,3.0,,,,,,False,2016,5
2016-05-16,210,11.0,,,,,,False,2016,5
2016-05-17,167,7.0,,,,,,False,2016,5
2016-05-18,215,9.0,,,,,,False,2016,5
2016-05-19,188,9.0,,,,,,False,2016,5
2016-05-20,200,11.0,,,,,,False,2016,5
2016-05-21,219,6.0,,,,,,False,2016,5
2016-05-22,239,6.0,,,,,,False,2016,5
2016-05-23,204,8.0,,,,,,False,2016,5
2016-05-24,233,11.0,,,,,,False,2016,5
2016-05-25,220,9.0,,,,,,False,2016,5
2016-05-26,231,6.0,,,,,,False,2016,5
2016-05-27,205,9.0,,,,,,False,2016,5
2016-05-28,225,14.0,,,,,,False,2016,5
2016-05-29,263,7.0,,,,,,False,2016,5
2016-05-30,279,10.0,,,,,,False,2016,5
2016-05-31,202,12.0,,,,,,False,2016,5
2016-06-01,204,2.0,,,,,,False,2016,6
2016-06-02,226,8.0,,,,,,False,2016,6
2016-06-03,240,7.0,,,,,,False,2016,6
2016-06-04,258,8.0,,,,,,False,2016,6
2016-06-05,233,3.0,,,,,,False,2016,6
2016-06-06,219,10.0,,,,,,False,2016,6
2016-06-07,199,6.0,,,,,,False,2016,6
2016-06-08,182,7.0,,,,,,False,2016,6
2016-06-09,190,5.0,,,,,,False,2016,6
2016-06-10,198,5.0,,,,,,False,2016,6
2016-06-11,247,11.0,,,,,,False,2016,6
2016-06-12,256,7.0,,,,,,False,2016,6
2016-06-13,224,7.0,,,,,,False,2016,6
2016-06-14,240,6.0,,,,,,False,2016,6
2016-06-15,213,7.0,,,,,,False,2016,6
2016-06-16,221,8.0,,,,,,False,2016,6
2016-06-17,228,9.0,,,,,,False,2016,6
2016-06-18,229,3.0,,,,,,False,2016,6
2016-06-19,293,16.0,,,,,,False,2016,6
2016-06-20,262,6.0,,,,,,False,2016,6
2016-06-21,241,7.0,,,,,,False,2016,6
2016-06-22,214,11.0,,,,,,False,2016,6
2016-06-23,219,6.0,,,,,,False,2016,6
2016-06-24,216,6.0,,,,,,False,2016,6
2016-06-25,223,3.0,,,,,,False,2016,6
2016-06-26,251,3.0,,,,,,False,2016,6
2016-06-27,209,8.0,,,,,,False,2016,6
2016-06-28,195,5.0,,,,,,False,2016,6
2016-06-29,211,7.0,,,,,,False,2016,6
2016-06-30,201,8.0,,,,,,False,2016,6
2016-07-01,207,4.0,,,,,,False,2016,7
2016-07-02,215,4.0,,,,,,False,2016,7
2016-07-03,227,6.0,,,,,,False,2016,7
2016-07-04,278,10.0,,,,,,False,2016,7
2016-07-05,287,10.0,,,,,,False,2016,7
2016-07-06,198,4.0,,,,,,False,2016,7
2016-07-07,181,9.0,,,,,,False,2016,7
2016-07-08,202,4.0,,,,,,False,2016,7
2016-07-09,227,12.0,,,,,,False,2016,7
2016-07-10,226,2.0,,,,,,False,2016,7
2016-07-11,192,3.0,,,,,,False,2016,7
2016-07-12,193,7.0,,,,,,False,2016,7
2016-07-13,168,5.0,,,,,,False,2016,7
2016-07-14,159,6.0,,,,,,False,2016,7
2016-07-15,198,3.0,,,,,,False,2016,7
2016-07-16,210,7.0,,,,,,False,2016,7
2016-07-17,222,3.0,,,,,,False,2016,7
2016-07-18,184,12.0,,,,,,False,2016,7
2016-07-19,183,8.0,,,,,,False,2016,7
2016-07-20,202,6.0,,,,,,False,2016,7
2016-07-21,184,9.0,,,,,,False,2016,7
2016-07-22,203,4.0,,,,,,False,2016,7
2016-07-23,222,4.0,,,,,,False,2016,7
2016-07-24,245,13.0,,,,,,False,2016,7
2016-07-25,204,8.0,,,,,,False,2016,7
2016-07-26,214,11.0,,,,,,False,2016,7
2016-07-27,192,6.0,,,,,,False,2016,7
2016-07-28,187,2.0,,,,,,False,2016,7
2016-07-29,185,12.0,,,,,,False,2016,7
2016-07-30,248,10.0,,,,,,False,2016,7
2016-07-31,219,5.0,,,,,,False,2016,7
2016-08-01,192,8.0,,,,,,False,2016,8
2016-08-02,219,6.0,,,,,,False,2016,8
2016-08-03,178,8.0,,,,,,False,2016,8
2016-08-04,217,5.0,,,,,,False,2016,8
2016-08-05,213,5.0,,,,,,False,2016,8
2016-08-06,262,4.0,,,,,,False,2016,8
2016-08-07,239,7.0,,,,,,False,2016,8
2016-08-08,196,9.0,,,,,,False,2016,8
2016-08-09,196,6.0,,,,,,False,2016,8
2016-08-10,189,4.0,,,,,,False,2016,8
2016-08-11,217,10.0,,,,,,False,2016,8
2016-08-12,150,5.0,,,,,,False,2016,8
2016-08-13,212,6.0,,,,,,False,2016,8
2016-08-14,259,5.0,,,,,,False,2016,8
2016-08-15,206,11.0,,,,,,False,2016,8
2016-08-16,195,8.0,,,,,,False,2016,8
2016-08-17,208,10.0,,,,,,False,2016,8
2016-08-18,190,5.0,,,,,,False,2016,8
2016-08-19,194,10.0,,,,,,False,2016,8
2016-08-20,245,10.0,,,,,,False,2016,8
2016-08-21,253,10.0,,,,,,False,2016,8
2016-08-22,166,8.0,,,,,,False,2016,8
2016-08-23,200,4.0,,,,,,False,2016,8
2016-08-24,179,10.0,,,,,,False,2016,8
2016-08-25,174,4.0,,,,,,False,2016,8
2016-08-26,185,6.0,,,,,,False,2016,8
2016-08-27,242,10.0,,,,,,False,2016,8
2016-08-28,259,7.0,,,,,,False,2016,8
2016-08-29,239,7.0,,,,,,False,2016,8
2016-08-30,175,6.0,,,,,,False,2016,8
2016-08-31,189,2.0,,,,,,False,2016,8
2016-09-01,205,4.0,,,,,,False,2016,9
2016-09-02,188,14.0,,,,,,False,2016,9
2016-09-03,194,4.0,,,,,,False,2016,9
2016-09-04,224,4.0,,,,,,False,2016,9
2016-09-05,248,8.0,,,,,,False,2016,9
2016-09-06,180,9.0,,,,,,False,2016,9
2016-09-07,207,6.0,,,,,,False,2016,9
2016-09-08,186,2.0,,,,,,False,2016,9
2016-09-09,207,8.0,,,,,,False,2016,9
2016-09-10,204,2.0,,,,,,False,2016,9
2016-09-11,209,8.0,2016-09-11,0.0,HOU,CHI,9.0,True,2016,9
2016-09-12,200,3.0,,,,,,False,2016,9
2016-09-13,204,7.0,,,,,,False,2016,9
2016-09-14,192,3.0,,,,,,False,2016,9
2016-09-15,209,5.0,,,,,,False,2016,9
2016-09-16,192,6.0,,,,,,False,2016,9
2016-09-17,236,6.0,,,,,,False,2016,9
2016-09-18,249,13.0,,,,,,False,2016,9
2016-09-19,179,5.0,2016-09-19,0.0,CHI,PHI,-15.0,True,2016,9
2016-09-20,186,5.0,,,,,,False,2016,9
2016-09-21,192,6.0,,,,,,False,2016,9
2016-09-22,211,13.0,,,,,,False,2016,9
2016-09-23,210,3.0,,,,,,False,2016,9
2016-09-24,251,11.0,,,,,,False,2016,9
